Enc (micros)    Dec (micros)
Enc: 6092	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6052	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6052	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6052	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6100
Enc: 6056	Dec: 6100
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6048	Dec: 6108
Enc: 6052	Dec: 6104
Enc: 6048	Dec: 6108
Enc: 6052	Dec: 6108
Enc: 6048	Dec: 6104
Enc: 6048	Dec: 6108
Enc: 6048	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6052	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6052	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6052	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6052	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6060	Dec: 6100
Enc: 6056	Dec: 6100
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6052	Dec: 6104
Enc: 6048	Dec: 6104
Enc: 6048	Dec: 6108
Enc: 6052	Dec: 6104
Enc: 6048	Dec: 6104
Enc: 6052	Dec: 6108
Enc: 6052	Dec: 6104
Enc: 6048	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6052	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6052	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
Enc: 6052	Dec: 6104
Enc: 6056	Dec: 6108
Enc: 6056	Dec: 6104
